Student_ID,Institution_Type,AISHE_Code,State,Academic_Year,District,Age,Gender,Area_Type,Social_Category,Education_Level,Program,Affiliated_University,College_Type,Mother_Education,Father_Education,Family_Income_Monthly,Medium_of_Instruction,Attendance_Percentage,Current_Academic_Score,Previous_Year_Score,First_Semester_Grade,Second_Semester_Grade,Fee_Payment_Status,Scholarship_Status,Financial_Assistance,Disciplinary_Records,Extracurricular_Participation,Library_Usage,Risk_Level,Institution_Code,Year,Data_Source_Year,Primary_Sources
RJC00457,College,C-44970,Rajasthan,2024-25,Jaipur,19,Male,Rural,OBC,Undergraduate,Bachelor of Arts (BA),"Maharaja Ganga Singh University, Bikaner",Private College,Secondary,Secondary,Below_5000,English,93.0691213455082,95.0,90.51431334,91.56842872,92.6477133,Pending,No,Received,No,Limited,Regular,Medium_Risk,C-44970,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00458,College,C-30866,Rajasthan,2024-25,Kota,20,Male,Rural,OBC,Undergraduate,Bachelor of Technology (BTech),"Maharaja Ganga Singh University, Bikaner",Government Aided College,Secondary,Primary,Below_5000,English,84.62737931998326,69.6,68.33700412,74.491945,69.76992158,Pending,Yes,Received,Yes,Active,Regular,Medium_Risk,C-30866,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00459,College,C-24168,Rajasthan,2024-25,Jaipur,18,Female,Rural,OBC,Undergraduate,Bachelor of Commerce (BCom),"Amity University, Jaipur",Private College,Upper_Primary,Graduate,10000-20000,English,100.0,95.0,94.32246159,87.91279296,97.52816153,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-24168,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00460,College,C-60140,Rajasthan,2024-25,Jaipur,20,Female,Rural,ST,Undergraduate,Master of Commerce (MCom),"Manipal University, Jaipur",Private College,Secondary,Primary,Below_5000,Hindi,79.94526511468841,79.5,85.65944049,75.7643166,73.40824575,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-60140,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00461,College,C-15075,Rajasthan,2024-25,Jaipur,19,Male,Urban,OBC,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Government College,Illiterate,Graduate,5000-10000,Hindi,94.91981785368732,93.8,97.52872425,83.06592566,97.53941538,Up_to_Date,Yes,Received,No,Limited,Regular,Low_Risk,C-15075,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00462,College,C-71694,Rajasthan,2024-25,Udaipur,21,Female,Rural,OBC,Undergraduate,Master of Science (MSc),"Mohan Lal Sukhadia University, Udaipur",Private College,Secondary,Graduate,5000-10000,Hindi,100.0,95.0,92.74872577,100.0,100.0,Pending,No,Received,No,Active,Regular,Low_Risk,C-71694,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00463,College,C-39154,Rajasthan,2024-25,Bharatpur,19,Female,Urban,General,Diploma,Bachelor of Technology (BTech),"Maharaja Ganga Singh University, Bikaner",Constituent College,Higher_Secondary,Primary,10000-20000,English,70.5217646886157,78.4,83.5093452,86.0261806,77.36311989,Pending,No,Not_Received,No,Limited,Occasional,Medium_Risk,C-39154,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00464,College,C-36158,Rajasthan,2024-25,Ajmer,20,Male,Urban,General,Undergraduate,Bachelor of Arts (BA),"Rajasthan Technical University, Kota",Government College,Upper_Primary,Higher_Secondary,10000-20000,Hindi,99.24704482663182,68.0,70.20589803,66.03755941,61.22561347,Up_to_Date,Yes,Received,No,Limited,Regular,Low_Risk,C-36158,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00465,College,C-70332,Rajasthan,2024-25,Dausa,18,Male,Rural,OBC,Undergraduate,Master of Business Administration (MBA),"Jai Narain Vyas University, Jodhpur",Private College,Primary,Post_Graduate,20000-50000,Hindi,76.76972168083067,95.0,90.58720291,93.21230381,94.60039384,Up_to_Date,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-70332,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00466,College,C-55830,Rajasthan,2024-25,Jodhpur,18,Female,Urban,OBC,Undergraduate,Bachelor of Commerce (BCom),"Manipal University, Jaipur",Private College,Literate_No_Formal,Primary,Below_5000,English,78.41070099851805,57.7,55.70225473,60.41933141,44.35369535,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-55830,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00467,College,C-50001,Rajasthan,2024-25,Jodhpur,19,Male,Urban,SC,Undergraduate,Bachelor of Science (BSc),"Maharaja Ganga Singh University, Bikaner",Private College,Secondary,Upper_Primary,5000-10000,English,92.3293433105732,79.8,77.61421689,88.64689204,81.82141958,Up_to_Date,Yes,Received,No,Active,Regular,Low_Risk,C-50001,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00468,College,C-39831,Rajasthan,2024-25,Banswara,20,Male,Urban,General,Undergraduate,Bachelor of Commerce (BCom),"Mohan Lal Sukhadia University, Udaipur",Government College,Secondary,Upper_Primary,5000-10000,English,89.62799427411257,81.9,84.94209075,84.35166449,84.61364627,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-39831,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00469,College,C-39219,Rajasthan,2024-25,Jaipur,20,Male,Rural,General,Postgraduate,Master of Commerce (MCom),"University of Rajasthan, Jaipur",Private College,Higher_Secondary,Primary,Below_5000,English,99.89507658443868,92.9,88.96381908,88.71474835,100.0,Pending,No,Not_Received,Yes,Active,Regular,Medium_Risk,C-39219,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00470,College,C-13101,Rajasthan,2024-25,Dausa,19,Male,Rural,OBC,Postgraduate,Bachelor of Science (BSc),"Jai Narain Vyas University, Jodhpur",Constituent College,Primary,Illiterate,5000-10000,English,89.82130533307748,95.0,90.87672651,85.28706457,93.83603124,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-13101,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00471,College,C-96511,Rajasthan,2024-25,Jaipur,21,Female,Urban,General,Postgraduate,Bachelor of Arts (BA),"NIIT University, Neemrana",Private College,Higher_Secondary,Literate_No_Formal,5000-10000,English,95.22810431092122,65.7,80.45005848,59.00924242,68.15091203,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-96511,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00472,College,C-35313,Rajasthan,2024-25,Dausa,22,Female,Urban,General,Diploma,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Government College,Upper_Primary,Primary,5000-10000,English,94.08080996346894,76.9,83.41788385,77.3393167,71.73227139,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-35313,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00473,College,C-62227,Rajasthan,2024-25,Jaipur,21,Male,Urban,SC,Undergraduate,Bachelor of Science (BSc),"University of Rajasthan, Jaipur",Private College,Higher_Secondary,Upper_Primary,10000-20000,English,92.25178141824034,62.5,55.41519468,58.56803486,60.36143728,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-62227,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00474,College,C-53025,Rajasthan,2024-25,Baran,18,Female,Rural,General,Undergraduate,Master of Science (MSc),"Maharaja Ganga Singh University, Bikaner",Private College,Upper_Primary,Literate_No_Formal,5000-10000,Hindi,97.50422752776916,88.4,91.96752795,89.56980624,79.24888738,Pending,No,Not_Received,No,Active,Occasional,Low_Risk,C-53025,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00475,College,C-46517,Rajasthan,2024-25,Ajmer,20,Female,Urban,OBC,Undergraduate,Bachelor of Commerce (BCom),"Jai Narain Vyas University, Jodhpur",Private College,Upper_Primary,Higher_Secondary,10000-20000,Regional_Language,100.0,91.3,91.24680053,87.9824559,90.13126227,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-46517,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00476,College,C-19099,Rajasthan,2024-25,Dhaulpur,18,Female,Urban,General,Undergraduate,Bachelor of Science (BSc),"University of Rajasthan, Jaipur",Private College,Upper_Primary,Secondary,5000-10000,Hindi,97.42951659447922,95.0,97.1324094,88.65112141,93.16814508,Pending,No,Not_Received,Yes,Active,Regular,Medium_Risk,C-19099,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00477,College,C-46585,Rajasthan,2024-25,Jaipur,19,Male,Urban,General,Undergraduate,Bachelor of Arts (BA),"Mohan Lal Sukhadia University, Udaipur",Government College,Secondary,Illiterate,5000-10000,Hindi,92.80441459058471,84.4,84.4987306,77.33781021,86.1951986,Up_to_Date,Yes,Not_Received,No,Limited,Occasional,Low_Risk,C-46585,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00478,College,C-56025,Rajasthan,2024-25,Ajmer,25,Male,Rural,OBC,Undergraduate,Bachelor of Science (BSc),"Maharana Pratap University of Agriculture & Technology, Udaipur",Government College,Graduate,Secondary,5000-10000,English,72.16452373869835,95.0,98.0,100.0,91.25841872,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-56025,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00479,College,C-94080,Rajasthan,2024-25,Dausa,18,Female,Urban,SC,Undergraduate,Bachelor of Education (BEd),"Maharana Pratap University of Agriculture & Technology, Udaipur",Private College,Illiterate,Secondary,Below_5000,Hindi,72.61346065309995,87.0,88.76496276,92.3339265,87.50007211,Pending,No,Not_Received,No,Active,Regular,Medium_Risk,C-94080,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00480,College,C-76768,Rajasthan,2024-25,Ajmer,20,Female,Rural,OBC,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Government Aided College,Illiterate,Graduate,Below_5000,Regional_Language,86.30396412996066,78.8,77.30329041,89.18310771,76.79971967,Pending,No,Not_Received,Yes,Active,Regular,Medium_Risk,C-76768,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00481,College,C-62386,Rajasthan,2024-25,Udaipur,20,Male,Rural,SC,Undergraduate,Master of Business Administration (MBA),"Maharaja Ganga Singh University, Bikaner",Private College,Graduate,Illiterate,5000-10000,English,81.68515609680517,75.1,82.43752462,78.3397054,73.11100367,Pending,Yes,Received,No,Limited,Regular,Medium_Risk,C-62386,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00482,College,C-99065,Rajasthan,2024-25,Bikaner,21,Male,Urban,General,Undergraduate,Bachelor of Commerce (BCom),"NIIT University, Neemrana",Government College,Upper_Primary,Literate_No_Formal,20000-50000,English,89.65853481943635,86.3,87.16628033,83.72005155,86.78217396,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-99065,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00483,College,C-80282,Rajasthan,2024-25,Kota,20,Male,Rural,SC,Undergraduate,Bachelor of Arts (BA),"Mohan Lal Sukhadia University, Udaipur",Private College,Secondary,Graduate,10000-20000,English,98.02384567196457,82.1,82.07182863,90.04004553,82.34313765,Pending,Yes,Not_Received,No,Active,Occasional,Low_Risk,C-80282,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00484,College,C-53404,Rajasthan,2024-25,Udaipur,18,Female,Rural,General,Undergraduate,Master of Technology (MTech),"Jai Narain Vyas University, Jodhpur",Private College,Upper_Primary,Graduate,Below_5000,English,99.33025462028137,95.0,96.51218082,94.80159199,99.56704423,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-53404,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00485,College,C-13617,Rajasthan,2024-25,Ajmer,19,Female,Rural,OBC,Undergraduate,Bachelor of Commerce (BCom),"Jai Narain Vyas University, Jodhpur",Private College,Illiterate,Secondary,20000-50000,Hindi,81.90380174200398,78.1,76.35112781,79.42505062,77.3761418,Pending,No,Received,No,Limited,Occasional,Low_Risk,C-13617,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00486,College,C-25118,Rajasthan,2024-25,Barmer,20,Female,Urban,OBC,Undergraduate,Master of Arts (MA),"Maharaja Ganga Singh University, Bikaner",Private College,Higher_Secondary,Higher_Secondary,10000-20000,English,95.59337182285915,95.0,94.07381594,94.74305373,92.90068791,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-25118,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00487,College,C-44237,Rajasthan,2024-25,Jaipur,18,Male,Urban,ST,Undergraduate,Master of Business Administration (MBA),"Manipal University, Jaipur",Government College,Secondary,Illiterate,10000-20000,English,95.53192314397288,77.2,71.50644329,59.51857468,76.11515533,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-44237,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00488,College,C-33405,Rajasthan,2024-25,Jodhpur,19,Female,Rural,OBC,Undergraduate,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Private College,Primary,Upper_Primary,20000-50000,English,87.85489259935042,91.2,84.19066224,100.0,86.9120153,Pending,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-33405,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00489,College,C-86099,Rajasthan,2024-25,Churu,18,Female,Urban,General,Postgraduate,Bachelor of Arts (BA),"National Law University, Jodhpur",Government College,Primary,Literate_No_Formal,5000-10000,English,88.82045450801049,85.5,76.51143691,88.44602368,83.34053344,Pending,Yes,Not_Received,Yes,Limited,Regular,Medium_Risk,C-86099,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00490,College,C-44795,Rajasthan,2024-25,Baran,18,Male,Urban,General,Undergraduate,Master of Arts (MA),"University of Rajasthan, Jaipur",Private College,Higher_Secondary,Literate_No_Formal,Below_5000,Hindi,83.34839182444615,87.5,75.36413371,89.47893837,99.68695228,Pending,Yes,Not_Received,No,Active,Regular,Medium_Risk,C-44795,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00491,College,C-15014,Rajasthan,2024-25,Kota,19,Female,Rural,SC,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Private College,Illiterate,Higher_Secondary,5000-10000,Hindi,96.87066944950853,82.8,74.76226111,82.42934363,77.32392744,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-15014,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00492,College,C-24208,Rajasthan,2024-25,Udaipur,18,Female,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Manipal University, Jaipur",Private College,Higher_Secondary,Illiterate,5000-10000,Hindi,92.61702352112646,92.7,90.30586372,93.68056692,91.028062,Pending,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-24208,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00493,College,C-88193,Rajasthan,2024-25,Jodhpur,20,Male,Urban,SC,Undergraduate,Bachelor of Arts (BA),"Mohan Lal Sukhadia University, Udaipur",Private College,Literate_No_Formal,Upper_Primary,5000-10000,English,89.22922529918873,68.9,68.72494066,65.31632638,66.57506802,Up_to_Date,Yes,Not_Received,Yes,Active,Occasional,Low_Risk,C-88193,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00494,College,C-66959,Rajasthan,2024-25,Jaipur,21,Female,Urban,General,Postgraduate,Bachelor of Arts (BA),"Rajasthan Technical University, Kota",Private College,Upper_Primary,Graduate,10000-20000,English,99.40989987369056,85.5,82.32962749,89.19947611,84.01697033,Pending,Yes,Not_Received,No,Active,Regular,Low_Risk,C-66959,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00495,College,C-55309,Rajasthan,2024-25,Kota,22,Male,Rural,OBC,Undergraduate,Master of Science (MSc),"Jai Narain Vyas University, Jodhpur",Private College,Graduate,Literate_No_Formal,20000-50000,English,100.0,95.0,75.15437208,87.15740993,93.01256415,Pending,No,Not_Received,No,Limited,Regular,Low_Risk,C-55309,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00496,College,C-51114,Rajasthan,2024-25,Jodhpur,19,Female,Urban,General,Undergraduate,Bachelor of Arts (BA),"Central University of Rajasthan, Ajmer",Private College,Secondary,Graduate,20000-50000,English,75.83042874168736,95.0,98.0,96.11641059,96.67544061,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-51114,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00497,College,C-67199,Rajasthan,2024-25,Ajmer,18,Female,Urban,ST,Undergraduate,Bachelor of Commerce (BCom),"University of Rajasthan, Jaipur",Private College,Primary,Post_Graduate,20000-50000,English,95.13041767228128,95.0,98.0,98.36944082,84.73894939,Up_to_Date,Yes,Received,No,Active,Regular,Low_Risk,C-67199,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00498,College,C-89457,Rajasthan,2024-25,Jaipur,18,Female,Rural,OBC,Undergraduate,Bachelor of Technology (BTech),"Amity University, Jaipur",Government College,Secondary,Secondary,20000-50000,English,78.05861888163629,95.0,97.56607881,93.8079852,100.0,Pending,No,Not_Received,No,Active,Regular,Medium_Risk,C-89457,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00499,College,C-77033,Rajasthan,2024-25,Dausa,20,Female,Rural,ST,Undergraduate,Bachelor of Commerce (BCom),"University of Rajasthan, Jaipur",Private College,Primary,Literate_No_Formal,20000-50000,Hindi,98.30600867812876,84.8,98.0,87.02520675,88.5954968,Up_to_Date,Yes,Received,No,Active,Regular,Low_Risk,C-77033,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00500,College,C-25157,Rajasthan,2024-25,Dhaulpur,21,Male,Rural,General,Undergraduate,Bachelor of Arts (BA),"Amity University, Jaipur",Private College,Literate_No_Formal,Primary,Below_5000,Hindi,84.96793315441226,95.0,86.18108706,89.05199365,87.54277048,Pending,No,Not_Received,No,Active,Regular,Medium_Risk,C-25157,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00501,College,C-60488,Rajasthan,2024-25,Bikaner,18,Female,Rural,OBC,Undergraduate,Master of Science (MSc),"Mohan Lal Sukhadia University, Udaipur",Government Aided College,Post_Graduate,Upper_Primary,5000-10000,Regional_Language,62.36761564831799,79.1,93.20100097,73.30503937,65.48553636,Up_to_Date,Yes,Not_Received,No,Limited,Occasional,Low_Risk,C-60488,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
